Time,Speed,Acceleration,EngineRPM,FuelConsumption,Distance,TestID,VehicleType,ProfileType
9.20153358893149,109.47499082152669,0.31414297241784794,2344.735252361965,8.682334159316115,160.28215951217015,sedan_highway,sedan,highway
9.301550258376396,108.84850699536507,1.978848607014939,2242.645310147631,28.89186681877806,163.3057291509303,sedan_highway,sedan,highway
9.401566927821303,111.30244549128724,1.2041712413990524,2382.0910294699606,20.10809310284516,166.39746374791048,sedan_highway,sedan,highway
9.501583597266212,108.85140062324743,0.987350885518353,2249.5023447358726,17.519065781036577,169.4211137652229,sedan_highway,sedan,highway
9.601600266711118,110.37415598662275,3.1065250356055074,2377.634058671842,43.293374816798774,172.4870625426291,sedan_highway,sedan,highway
9.701616936156027,111.25222241545973,2.4039036296722145,2349.499307668949,34.343385942107105,175.57740205416965,sedan_highway,sedan,highway
9.801633605600934,114.44025205945499,3.1258736114722794,2434.490814183255,43.71057922334113,178.75629794471007,sedan_highway,sedan,highway
9.901650275045842,115.62947202469724,2.2992437508422725,2451.9971541973805,34.147923226852676,181.96822772317387,sedan_highway,sedan,highway
10.001666944490749,114.47797312389753,2.473452410906546,2406.4506871247877,35.05784571928925,185.1481714210599,sedan_highway,sedan,highway
10.101683613935656,114.51279473813884,-1.5912696286229036,2373.2518597627068,0.12210422544634059,188.32908238600822,sedan_highway,sedan,highway
10.201700283380564,115.7044367550915,0.3361380151630442,2408.3994642419557,8.57966523837217,191.5430945180941,sedan_highway,sedan,highway
10.30171695282547,111.57596672793376,0.46783159070145075,2370.3066899820374,10.69174898945044,194.6424269272034,sedan_highway,sedan,highway
10.40173362227038,116.23452045199072,0.03242831171350247,2531.788501277535,5.6645600580957645,197.87116360642534,sedan_highway,sedan,highway
10.501750291715286,115.32006998716014,-0.5953425851213794,2377.9280435454357,0.30639402783173464,201.07449888384645,sedan_highway,sedan,highway
10.601766961160195,114.57116569922314,5.228094187370665,2323.4821839804836,49.98588538843412,204.25703126438043,sedan_highway,sedan,highway
10.701783630605101,114.63282010187302,1.9441257418530853,2430.85161327448,29.03909146316522,207.44127626721024,sedan_highway,sedan,highway
10.801800300050008,120.98653626520097,2.3532158906472063,2525.4144760473314,34.387681778926414,210.80201338568804,sedan_highway,sedan,highway
10.901816969494917,119.73394678732627,2.286873097296379,2510.473103975235,33.748637287432096,214.12795635200266,sedan_highway,sedan,highway
11.001833638939823,119.55585859032512,3.4990746739589227,2583.945248369428,47.7548312631873,217.44895242395614,sedan_highway,sedan,highway
11.101850308384732,118.68753727435661,1.3435454831239184,2433.6142116924057,22.207433758512487,220.74582845935493,sedan_highway,sedan,highway
11.201866977829638,120.93115451499908,0.8150252433780025,2562.661878381298,14.988880593100589,224.10502719588268,sedan_highway,sedan,highway
11.301883647274547,123.404918134824,0.3383440138463669,2598.3087734444543,9.80936978178411,227.53294158851668,sedan_highway,sedan,highway
11.401900316719454,121.20099222540668,3.042579071242841,2560.100245344242,42.53070907242617,230.8996358170002,sedan_highway,sedan,highway
11.50191698616436,120.16487781524857,0.056940137488993514,2569.487637172147,6.789875727391623,234.237549089646,sedan_highway,sedan,highway
11.601933655609269,124.16417960259375,2.6054180300591696,2752.0167155921185,37.36893062881403,237.68655407860695,sedan_highway,sedan,highway
11.701950325054176,121.03364676247928,3.097411405752041,2466.3845194472456,43.312802885369734,241.04859982200915,sedan_highway,sedan,highway
11.801966994499084,128.0946705889305,3.7153620554426823,2794.1361449292435,50.10573432969698,244.6067851161461,sedan_highway,sedan,highway
11.90198366394399,126.77633275576034,-0.19389194588772796,2731.864071292417,3.5113210692357684,248.12834991491724,sedan_highway,sedan,highway
12.0020003333889,126.8525295150454,2.972741099479336,2652.0714941644756,41.64224166014559,251.65203129033517,sedan_highway,sedan,highway
12.102017002833806,123.81517409999583,-2.0827057096747836,2603.763074918252,0.0,255.0913416820017,sedan_highway,sedan,highway
12.202033672278713,126.38458074154208,-1.2400371198643114,2631.3222774602946,0.0,258.6020244803779,sedan_highway,sedan,highway
12.302050341723621,124.3458003115159,1.4333439009992617,2666.8556856738132,22.844080492835932,262.0560744890311,sedan_highway,sedan,highway
12.402067011168528,124.54426594000458,3.3412376544372506,2597.95519628918,46.434553555784746,265.515637431809,sedan_highway,sedan,highway
12.502083680613437,129.43254853684408,1.2576776383593398,2683.077991797493,21.842156011319638,269.1109860022769,sedan_highway,sedan,highway
12.602100350058343,129.8294018779829,4.332069903115411,2754.548991535963,49.6412463538474,272.7173582766653,sedan_highway,sedan,highway
12.702117019503252,128.6484004905889,3.378014634668361,2709.7084701945078,47.72003511249997,276.2909249569595,sedan_highway,sedan,highway
12.802133688948159,132.14352613712364,0.5846282709012769,2802.025765084056,13.364659387497003,279.96157846076846,sedan_highway,sedan,highway
12.902150358393065,130.62469228240764,0.8351349260666012,2807.8210493497677,15.832999426649886,283.59004213527976,sedan_highway,sedan,highway
13.002167027837974,130.48487942446638,2.3041723584473175,2839.335737242639,34.35710539175261,287.2146221192927,sedan_highway,sedan,highway
13.10218369728288,131.33264474490275,-0.44375973408045866,2828.9818380556762,0.3598191016081302,290.8627511399844,sedan_highway,sedan,highway
13.202200366727789,132.79591073579405,0.5865902519365136,2854.991353924,13.312695717366132,294.55152643820094,sedan_highway,sedan,highway
13.302217036172696,131.34475861577883,0.7575185523790111,2760.2419835660926,15.516818647426506,298.1999919553059,sedan_highway,sedan,highway
13.402233705617604,131.68055473589337,0.7775827974623155,2749.8158867080247,15.73733650137798,301.85778514241406,sedan_highway,sedan,highway
13.502250375062511,131.84841281874859,1.4834012677059718,2818.3828819711907,24.05132660822881,305.520241054046,sedan_highway,sedan,highway
13.602267044507418,132.73229378033494,1.7657769888035943,2733.322934239326,28.505236548217834,309.20724921461084,sedan_highway,sedan,highway
13.702283713952326,135.4660330176648,1.1190374486743764,2890.696015678271,20.262535356055068,312.97019457621263,sedan_highway,sedan,highway
13.802300383397233,134.5231571956253,2.0810146875018916,2841.7832532668053,32.03233803212064,316.7069489427578,sedan_highway,sedan,highway
13.902317052842141,133.69482214350722,2.690084450755876,2801.026350488424,40.61519483699718,320.4206940022996,sedan_highway,sedan,highway
14.002333722287048,135.594239256252,1.3642446775580623,2871.2949304403273,23.16684973124005,324.1872006483066,sedan_highway,sedan,highway
14.102350391731957,137.5744457916955,-0.31662546717168993,2871.422598181079,2.936691344016269,328.00871303140923,sedan_highway,sedan,highway
14.202367061176863,137.92167343726933,1.4848076182026944,2918.522023174365,25.799418377277483,331.8398706268889,sedan_highway,sedan,highway
14.30238373062177,133.95323135471625,1.6665336550585579,2761.631698372291,27.152550349282848,335.5607937200755,sedan_highway,sedan,highway
14.402400400066679,136.36747585627208,1.9384552501715717,2837.4061296600066,30.20574801428827,339.3487791605275,sedan_highway,sedan,highway
14.502417069511585,138.5939998353574,-2.6194785362413313,2897.8431775221516,0.0,343.1986124892874,sedan_highway,sedan,highway
14.602433738956494,141.06366524200433,3.263284609799186,2936.423851345563,47.36351355789848,347.11704763489865,sedan_highway,sedan,highway
14.7024504084014,133.20661207203491,1.3012449476036494,2878.9537980606533,21.765834441553462,350.8172313035663,sedan_highway,sedan,highway
14.802467077846309,139.82714365235478,2.76227608475493,3035.7610526085837,41.27551011697272,354.7013186272428,sedan_highway,sedan,highway
14.902483747291216,138.70971676195865,1.6583954393329776,2894.5028834856425,26.711422620609728,358.554366315075,sedan_highway,sedan,highway
15.002500416736122,143.56609678791628,4.133806341805155,2937.9082891346015,49.928427942998226,362.54231344807266,sedan_highway,sedan,highway
15.102517086181031,144.04877703280368,0.7372666711781051,3074.129049758995,16.338820699021234,366.54366836565055,sedan_highway,sedan,highway
15.202533755625938,140.6474634872842,1.4331197089475864,2939.384695934925,24.993674361183288,370.45054235140844,sedan_highway,sedan,highway
15.302550425070846,141.15422366047537,-1.727143727667027,2941.198413659154,0.09217556441024086,374.3714930086439,sedan_highway,sedan,highway
15.402567094515753,141.2893322380643,-1.434979228020623,3049.348547155982,0.0,378.29619668192345,sedan_highway,sedan,highway
15.502583763960661,140.45723807811564,1.994933677144303,2907.70185123209,31.459761076337024,382.19778662853776,sedan_highway,sedan,highway
15.602600433405568,141.46581442236658,1.2725495739715598,2858.7079799021562,22.406262164502923,386.1273925847146,sedan_highway,sedan,highway
15.702617102850475,144.23834410614396,1.8694264458031,3126.8603064514277,29.60695036410114,390.1340132543297,sedan_highway,sedan,highway
15.802633772295383,143.44481289362417,-0.22272079860441352,3058.943813950145,4.38760888155977,394.1185913902637,sedan_highway,sedan,highway
15.90265044174029,144.65429984050988,-0.7537079282024166,3094.9515018325656,0.0975157754149092,398.1367663858334,sedan_highway,sedan,highway
16.002667111185197,140.0563406406277,-0.3964990549677765,3057.852742990283,1.8803168012696139,402.02722029251754,sedan_highway,sedan,highway
16.102683780630105,140.10914015160222,1.136955562862667,2920.5616390474906,21.332595800879037,405.9191408522843,sedan_highway,sedan,highway
16.202700450075014,143.52464580720195,-0.41920807620235223,3023.817701833327,1.717365568408494,409.905936569151,sedan_highway,sedan,highway
16.302717119519922,145.491332906777,1.5435638560215637,3115.8194335722033,26.78712992648661,413.9473624832281,sedan_highway,sedan,highway
16.402733788964827,143.89972530334566,2.825740350803443,2947.878892938537,41.332709021532025,417.9445770749877,sedan_highway,sedan,highway
16.502750458409736,142.8347555814665,0.9997717002323867,2980.6786540017456,19.046898197009114,421.9122091744729,sedan_highway,sedan,highway
16.602767127854644,145.19547278304842,-1.2690151812729056,2982.6428740342226,0.443211402676215,425.94541675177976,sedan_highway,sedan,highway
16.70278379729955,145.32423486762025,0.7797409435180072,3025.2290699642126,16.85051372408055,429.9822010536581,sedan_highway,sedan,highway
16.802800466744458,143.20710558048575,2.3094270743904133,3077.4053531838076,36.177669812589265,433.9601762086716,sedan_highway,sedan,highway
16.902817136189366,145.30325900167807,0.8273251494983356,3062.1000006037607,16.82898820104556,437.9963778476071,sedan_highway,sedan,highway
17.002833805634275,146.99172431536925,2.8813841525528545,3139.2810520908088,42.72008881655816,442.07948130081184,sedan_highway,sedan,highway
17.10285047507918,146.68465805214544,3.0942353631427153,3045.3321016304253,46.06117906414646,446.15405513559364,sedan_highway,sedan,highway
17.202867144524088,150.51072634221538,2.8411054769016033,3185.4382287029503,41.917767007967974,450.33490864509963,sedan_highway,sedan,highway
17.302883813968997,148.77672923414264,2.765400153382373,3093.963313227802,41.52874181854539,454.46759556827027,sedan_highway,sedan,highway
17.4029004834139,150.41724886010095,1.0901173445089825,3127.6081761302116,22.393268875260222,458.64585248105084,sedan_highway,sedan,highway
17.50291715285881,151.96944459145752,-1.0469615510998835,3191.6093003496626,0.0,462.86722594192463,sedan_highway,sedan,highway
17.60293382230372,148.6468692722616,0.7914262273554158,3194.7754983559344,17.3657565320742,466.9963056439319,sedan_highway,sedan,highway
17.702950491748627,148.6261955502356,0.7530796630704089,3104.345544312513,16.81865054786668,471.1248110758829,sedan_highway,sedan,highway
17.802967161193532,150.20129644338238,-1.6117154907302904,3081.51917897414,0.14360968539491165,475.2970693104213,sedan_highway,sedan,highway
17.90298383063844,151.7727922536277,1.9311746345890413,3086.8620909960114,31.79159684088901,479.5129802063554,sedan_highway,sedan,highway
18.00300050008335,149.068356708143,2.3536865635894344,3085.663478114563,35.885519079131726,483.6537678926927,sedan_highway,sedan,highway
18.103017169528254,152.12298361452187,2.7350715585520504,3226.8958846369264,41.880412569305676,487.87940632642943,sedan_highway,sedan,highway
18.203033838973163,152.86283136469658,-1.5293200857195473,3254.4703161596453,0.0,492.1255960865599,sedan_highway,sedan,highway
18.30305050841807,155.12442524877608,0.7857705201339513,3232.819523180062,17.846114150390388,496.4346078990259,sedan_highway,sedan,highway
18.40306717786298,149.0200160993325,-0.29881608028033213,3131.5874670028584,4.047393899345858,500.574052790674,sedan_highway,sedan,highway
18.503083847307884,150.4827436443841,0.6761289438616132,3151.8697230562966,15.592566176741688,504.75412900301797,sedan_highway,sedan,highway
18.603100516752793,151.58511467001728,-0.47050206006949225,3226.0621692097166,1.3898777881435018,508.96482663274065,sedan_highway,sedan,highway
18.7031171861977,154.07986346364748,1.8471401169559556,3276.6940203743848,30.78141969330306,513.2448228400642,sedan_highway,sedan,highway
18.803133855642606,154.27752154065098,3.2882939716203055,3214.188417388425,48.4741302669337,517.5303095495267,sedan_highway,sedan,highway
18.903150525087515,152.3448683098532,1.940019675733879,3232.4049165413253,32.16996614360013,521.7621114470226,sedan_highway,sedan,highway
19.003167194532423,156.40167279330066,0.027942904762156218,3309.9314968984845,8.48043674569443,526.1066023579476,sedan_highway,sedan,highway
19.103183863977332,155.07715008633826,-0.15779837761466808,3224.400681135314,5.579213086934838,530.414300971457,sedan_highway,sedan,highway
19.203200533422237,154.13016069221936,0.1269669002565479,3181.12337366864,9.903897250827002,534.6956943240186,sedan_highway,sedan,highway
19.303217202867145,153.9934844609446,-2.991340961748861,3244.1961289246215,0.1046930079558646,538.9732911146004,sedan_highway,sedan,highway
19.403233872312054,152.573408730315,-0.5735276531706859,3262.829416666384,0.4790734507399377,543.2114413571092,sedan_highway,sedan,highway
19.50325054175696,151.0172590621527,-0.81027902355126,3094.088994177744,0.37872728328587196,547.4063652199467,sedan_highway,sedan,highway
19.603267211201867,154.04480031063102,-1.4631275547005913,3300.9642304736085,0.07839271456489699,551.6853874507975,sedan_highway,sedan,highway
19.703283880646776,152.6716584498271,2.1230253179235916,3150.316301175946,33.428556474931845,555.9262668521816,sedan_highway,sedan,highway
19.803300550091684,151.35985486248353,3.935063920425776,3219.5234649502454,50.52244426716925,560.1307072650284,sedan_highway,sedan,highway
19.90331721953659,156.39485430257747,0.16448986953665212,3342.1485391895326,10.943609995679314,564.4750087734333,sedan_highway,sedan,highway
20.003333888981498,158.1003741189191,2.427327066817341,3316.7258402981415,37.36628871635272,568.8666858322921,sedan_highway,sedan,highway
20.103350558426406,154.340882075797,2.9488124898726653,3309.251612672116,45.01258570522588,573.1539325566198,sedan_highway,sedan,highway
20.20336722787131,157.04084717009832,-1.5075138435370548,3289.114541755154,0.2709784487461165,577.5161783113448,sedan_highway,sedan,highway
20.30338389731622,156.66771734425433,0.25403817866336453,3239.344178986159,11.881308564534786,581.8680593486852,sedan_highway,sedan,highway
20.40340056676113,153.68132938421078,1.3782071706786212,3249.004836245869,26.32676023613587,586.1369851649132,sedan_highway,sedan,highway
20.503417236206037,158.55764284051315,-0.6797828539371125,3385.1060705816894,0.4867971953435151,590.5413641327052,sedan_highway,sedan,highway
20.60343390565094,156.8216549830185,3.1648258667994895,3234.638809365331,47.79782987220445,594.8975212155668,sedan_highway,sedan,highway
20.70345057509585,155.8172380330115,0.8996997174532311,3235.8724944058663,19.594952338022928,599.2257778275949,sedan_highway,sedan,highway
20.80346724454076,162.3644039044934,-0.00796318604172086,3424.4169494748267,8.203840619593329,603.7359001582753,sedan_highway,sedan,highway
20.903483913985664,155.30078887562658,0.39157642284200733,3323.2745053858357,13.066546571627411,608.049810960376,sedan_highway,sedan,highway
21.003500583430572,158.54330910563806,1.1816356241642438,3473.4955305624344,22.774907182459906,612.4537917688659,sedan_highway,sedan,highway
21.10351725287548,157.52649254413413,-0.9026432437757563,3307.446190365194,0.0,616.8295276728696,sedan_highway,sedan,highway
21.20353392232039,157.94418215650714,1.9410402742323924,3296.758272569846,32.34736937393638,621.2168660661059,sedan_highway,sedan,highway
21.303550591765294,160.73964606569703,1.7539207340882967,3363.7906679942503,29.95973905076591,625.6818562345975,sedan_highway,sedan,highway
21.403567261210203,158.7946613692449,3.1701569621358345,3337.1086488391893,47.9122203430379,630.0928190504098,sedan_highway,sedan,highway
21.50358393065511,161.700366426997,-0.4619336287806419,3419.116565761457,2.3516307726399077,634.5844958956042,sedan_highway,sedan,highway
21.603600600100016,163.23277507597862,-1.7570875091507219,3503.3811601106395,0.008983931150901316,639.1187396477147,sedan_highway,sedan,highway
21.703617269544925,157.112701624702,1.598331508295331,3268.9389672078846,28.100461706858454,643.482981359512,sedan_highway,sedan,highway
21.803633938989833,157.57688854922574,-1.1040889588327758,3331.623439582461,0.6784272254055502,647.8601171525461,sedan_highway,sedan,highway
